johnpolacek/vibecode-party-starter	team	clerk	3	2025-05-27	main	starter/playwright.config.ts,
cuevaio/normal	team	clerk	7	2026-08-15	main	apps/web/playwright.config.ts,
ben-horner-dev/portfolio	team	auth0	0	2026-02-13	main	apps/frontend/playwright.config.ts,
AutomationGods/career-os	team	workos	0	2026-07-09	main	apps/web/playwright.config.ts,
DoNhatNam1/nextjs-payload-mutitenant	team	kinde	0	2025-12-23	master	playwright.config.ts,
SanjoSolutions/next-js-supabase-saas-starter	team	supabase	0	2026-03-06	main	playwright.config.ts,
Smart-Innovations-Ghana/MineralMonitor	team	clerk	0	2026-06-05	main	playwright.config.ts,
bwarner/amz-spapi	team	auth0	1	2026-08-16	main	apps/web-e2e/playwright.config.ts,
Luigi-Faldetta/fit-log	team	clerk	0	2026-03-24	main	client/cypress.config.js,
sixshootercat/cypress-realworld-app	team	auth0	0	2025-05-04	main	cypress.config.ts,
cse110-sp26-group10/WatchTower	team	supabase	1	2026-06-11	main	playwright.config.js,
Osireg17/freedom	team	clerk+supabase	0	2026-07-04	main	cypress.json,
ActivityWatch/aw-leaderboard-firebase	team	firebase	5	2025-02-26	master	cypress.config.ts,
AgenticTony/soloadventurer_web_app	team	supabase	0	2026-08-14	main	cypress.config.js,
planetaryescape/blah.chat	team	clerk	7	2026-08-01	main	apps/web/playwright.config.ts,apps/web/playwright.smoke.config.ts,
Moussandou/Bingeki	team	firebase	2	2026-08-13	main	playwright.config.ts,
Crazytieguy/calibrate	team	clerk	1	2025-10-08	main	playwright.config.ts,
hhyags/HRFlow-AI	team	firebase	0	2026-06-13	main	playwright.config.js,
Jhn-Ekwere/ElectroHub	team	auth0	1	2025-08-07	main	cypress.config.ts,
vandean25/auto-core-platform	team	firebase	0	2026-08-16	main	apps/core-web/playwright.config.ts,
chirag127/oriz-finance	team	clerk	1	2026-08-13	main	playwright.config.ts,
omar212/NBA-Team-Duel	team	clerk	1	2025-06-11	main	cypress.config.ts,
The-Sensorium/sensorium	team	supabase	0	2026-08-16	develop	playwright.config.ts,
cgpeterson/BeyondTheVale	team	firebase	0	2026-08-06	main	playwright.config.js,
albkom/site-piax-vue	team	firebase	0	2026-04-29	main	playwright.config.ts,
caioquirino/fullstack_template	team	stytch	2	2025-06-30	main	apps/frontend-e2e/playwright.config.ts,
francisco-dev-ao/projectofinalah	team	supabase	0	2025-07-17	main	playwright.config.ts,
talstilkol/svbooking.com	team	kinde	1	2026-08-12	main	playwright.config.ts,
nulmind/worldmonitor	team	clerk	0	2026-03-28	local-master	playwright.config.ts,
